id,prompt,category,image_path,VQA_mean,VQA_std,VQA_min,VQA_max
360,"There are two shoes on the grass, the one without laces looks newer than the one with laces.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/360.png,0.5626598042757343,0.025063183295933086,0.5331544046668082,0.5874698484151127
361,"At the beach, three seashells lie close together: the largest has a spiraled pattern, the medium one is smooth and white, and the smallest has stripes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/361.png,0.6702636696347031,0.039905306276749195,0.6302298796590904,0.7252596233309649
362,"Two kites are flying high in the sky, the dragon-shaped one flies higher and is more colorful than the geometric-patterned one.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/362.png,0.6623429632436453,0.025224010037604303,0.6334102636778401,0.6876299957148545
369,"Two children laugh joyfully, the bigger one holding a balloon, and the other clutching a toy.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/369.png,0.7196112177144481,0.03399444418249704,0.6996649987920284,0.7704647868335475
370,"Two birds soar high above the clouds, while another glides low over the water.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/370.png,0.5360150098471154,0.021667422744263077,0.5136684686198906,0.5645786763641141
375,"Two birds perch on a branch, the happy one chirping loudly, the sad one listening silently.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/375.png,0.5645568024828083,0.05800893791681564,0.5243946784322399,0.6491339071440806
378,"One person in white jogs with a steady pace, one person in red sprints with all their might.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/378.png,0.5932762351018551,0.018085248723545472,0.5760650647269684,0.6164741517821578
380,"A butterfly with bright wings flits from flower to flower, another rests on a leaf, wings folded.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/380.png,0.5396218789397365,0.026030046677602902,0.5185461749336651,0.5736784074525096
382,A silver spoon lies to the left of a golden fork on a wooden table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/382.png,0.6219639735149555,0.049551064708169945,0.5736784074525096,0.6909762888804932
386,A tall cactus in a terracotta pot next to a short succulent in a ceramic bowl.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/386.png,0.6521519130757624,0.034311257519133026,0.6238353148247107,0.7008948097542929
390,A fluffy white cloud above a darker storm cloud at sunset.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/390.png,0.6607664540765554,0.02975484834256179,0.6374822800672024,0.7004851935462564
394,A red rose in full bloom next to a pink rosebud in a garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/394.png,0.6795037596977614,0.03562605914945761,0.6517982719334875,0.7287483034031065
395,A vintage analog clock hangs on the wall above a modern digital clock that sits on a desk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/395.png,0.5772340733498543,0.024251294819910764,0.5496406174710619,0.6071974301667464
396,A large teddy bear wearing a bow tie next to a small teddy bear wearing a party hat.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/396.png,0.7108825867253665,0.026110189671095737,0.6867903384638052,0.746138993030751
397,"An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/397.png,0.5831128812279815,0.03558656450125794,0.5409238721893664,0.6256668524290884
403,"A plush velvet armchair in the corner of a library, with a sleek leather sofa along the opposite wall.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/403.png,0.5631074612499303,0.044526267497292035,0.5204963202620584,0.6109178215781089
405,"A serene yoga studio with several yoga mats, each with a person seated in deep meditation.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/405.png,0.514649474462049,0.03874009019479476,0.48438008427698437,0.5712883132576986
408,"A rooftop garden with a row of planters, each filled with herbs and flowers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/408.png,0.7654733010626921,0.02997230549356858,0.740924892403682,0.8083699504265036
409,A tree shadow on every car in the lot.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/409.png,0.6080953476754538,0.03694954207374803,0.5698526514141571,0.658417500561683
413,Leaves falling on every car in the autumn.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/413.png,0.4513405183103232,0.04247902429527329,0.4120568946456724,0.5
415,A group of children are playing in the garden and all the children are not wearing shoes.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/415.png,0.5261029065766833,0.03889787533975323,0.4814538250663349,0.5698526514141571
417,Every child in the classroom has a smile on their face.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/417.png,0.6195418730048421,0.027875007741717413,0.579400408904987,0.6397360587186957
424,"All the books on the shelf are closed, except for one that lies open.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/424.png,0.5561128478581114,0.01672650038900116,0.5341265462223723,0.5717666019337796
425,"Among all the cars in the parking lot, each one is parked neatly except for one that is askew.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/425.png,0.518290450222045,0.016315546811260188,0.49560558190219656,0.5321820112760233
427,"In a line of dominoes, each one stands upright, except for one that has fallen over.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/427.png,0.5849538590369511,0.010443267599788643,0.5727227762392934,0.5978427011409797
428,"In a collection of hats, each one is plain, but one is adorned with feathers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/428.png,0.5532042476478478,0.044373041035008325,0.4985351604409372,0.5992506407605963
429,"Every lamp in the street is lit, except for one that remains dark.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/429.png,0.4562279865987562,0.045178595588932544,0.399811640739795,0.49511734271450814
431,"All the doors in the hallway are closed, except for one that is slightly ajar.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/431.png,0.6242838290529715,0.018087109822186892,0.5983121948770795,0.6388352797656791
432,"A tree with no leaves, only shadows beneath.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/432.png,0.7406072381940207,0.024433547031854345,0.721350790473117,0.7759445507683053
433,"A sky with stars, but no moon in sight.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/433.png,0.6609287803556901,0.014986685514644455,0.6410853826981666,0.6774740169356274
435,"A birdcage with no door, yet no bird inside.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/435.png,0.6063234494029456,0.022696036637069705,0.5822535290212147,0.633863664340824
436,"A shoe with no laces, standing alone.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/436.png,0.5231353856171781,0.022201366931314612,0.5048826572854919,0.5539879275113097
437,"A garden with no paths, only wildflowers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/437.png,0.14564422432261795,0.02501196947682117,0.12294379806223384,0.18097353011202233
438,"A kitchen with no stove, only empty counters.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/438.png,0.21903108352368394,0.0406239603408546,0.16830944120734956,0.2674081661882255
439,"A boat with no sails, adrift on calm waters.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/439.png,0.44431989349021245,0.05044693443943484,0.4045074437594969,0.513180539395681
440,"A painting with no colors, only shades of gray.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/440.png,0.6682900420316329,0.00921644188896275,0.6597340709808104,0.6813028462770989
441,"A bridge with no end, vanishing into the fog.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/441.png,0.6167557158790601,0.013381484378892401,0.5983121948770795,0.6297746074044134
442,"A glass with no water, only ice melting.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/442.png,0.28956283389538096,0.030484356274181626,0.2579519588464173,0.3302551569521561
443,"A bed with no pillows, only a folded blanket.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/443.png,0.4259260013883852,0.045961891654732974,0.3611647202343208,0.46684559533319187
445,"A ball with no bounce, lying still.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/445.png,0.3407528535793575,0.07530334079550306,0.2704802220302491,0.4474602919198078
446,"A coat with no buttons, hanging loosely.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/446.png,0.34329458904838683,0.010845894139153255,0.3276683008207139,0.3526475271544383
447,"Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/447.png,0.682261758944823,0.05216263335784677,0.6442251064863695,0.7588681879577549
448,A library with no books on the shelves.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/448.png,0.20526014015115376,0.041235121993183306,0.16451646289656316,0.24148938971519093
449,A beach without any footprints in the sand.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/449.png,0.22723847866882635,0.034833035594861575,0.18184364305564749,0.26664362336185243
450,A forest where no animals can be seen.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/450.png,0.4499469772174766,0.03520309211415142,0.4120568946456724,0.48389229459025357
452,A garden with no flowers blooming.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/452.png,0.17079341973074297,0.04472138424365583,0.13986565348595603,0.23722233848834842
453,A classroom with every chair empty.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/453.png,0.6139930651834015,0.04207519493236052,0.5674572805084486,0.6513548646660542
454,A clock with no hands to tell the time.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/454.png,0.40902156133420314,0.023486657044530755,0.3849121444839335,0.43542132363588604
455,A playground with no children playing.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/455.png,0.45516426086695755,0.06609885094544259,0.39326850456398726,0.5448013956982781
457,A river with no fish swimming.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/457.png,0.4912233435137606,0.01847266234181927,0.46684559533319187,0.5097643834260159
458,A mountain with no snow on its peak.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/458.png,0.16653134584013854,0.028412801797112485,0.14511536292037017,0.20753575498928697
459,A field without a single blade of grass.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/459.png,0.17228222598997303,0.027955755846800854,0.15559099407709326,0.2140335632231953
460,"A garden full of flowers, yet not a single rose can be found.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/460.png,0.4030289151397665,0.04341387750131115,0.3629692055196168,0.4629586132438159
463,"A bookshelf filled with books, but not a single magazine.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/463.png,0.5839854943264989,0.024685186628243466,0.5640984800226174,0.6169358313194448
464,A kitchen with every appliance except a microwave.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/464.png,0.4926652189474653,0.033856413317369,0.47073660663341144,0.5428632831725052
466,"A snowy landscape with a cabin, but no smoke from the chimney.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/466.png,0.6047474663639358,0.0254991339698167,0.5893618976069925,0.6428810108924662
468,"A table set for dinner with plates, but no forks.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/468.png,0.4741282088291744,0.036879034910475436,0.42919010862592216,0.519521321952093
469,"A playground with swings, but no slide.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/469.png,0.37373528918658394,0.03877601623588913,0.34820172806651256,0.43062616494473016
470,"A road with cars, but no traffic lights.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/470.png,0.5798704391200322,0.02968952290589714,0.5563995792788694,0.6233768743729451
471,"Five pencils on the desk, but no erasers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/471.png,0.6193808294273337,0.03593328503980421,0.5931380240541778,0.672331699179286
473,"A person with glasses reading a book, while another without glasses is not.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/473.png,0.6600538911497837,0.04795377219102546,0.6279512168265432,0.7314424129709252
475,"A musician with a guitar, but there is no audience to listen.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/475.png,0.5685433762477958,0.022546546962425335,0.5448013956982781,0.5987815083472269
477,"A basket full of apples, but no oranges.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/477.png,0.570707053046634,0.03238280668642238,0.530722965021519,0.6067314954360127
478,"A row of houses with chimneys, but no smoke coming out.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/478.png,0.6005422443009555,0.026118968062038547,0.5794004089049869,0.637933523253298
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,0.6627059832735742,0.0520492713828111,0.629319104299195,0.7390459240701083
481,"A snowy hill with children sledding, but no snowman in sight.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/481.png,0.5656737276222019,0.03205002889132348,0.5346125202753598,0.6090592107977694
483,"A bridge over a river, but no cars crossing.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/483.png,0.6673132882964377,0.021082542760753664,0.6548947290421275,0.6988435236330955
484,A zoo with no animals in the enclosures.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/484.png,0.21729552483795633,0.03436007251534498,0.1812632068286302,0.26057757791311414
485,A kitchen with every cupboard bare.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/485.png,0.1997725965981068,0.029037862325282788,0.1812632068286302,0.24292331170641918
486,A mirror without a reflection of light.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/486.png,0.3613447702625821,0.026499900643642205,0.3433417294618181,0.4007493592394038
487,A calendar without any markings.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/487.png,0.31591814130836304,0.052323179649703774,0.27590944429596825,0.39280256983325357
488,A bridge with no one crossing.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/488.png,0.6220459751201254,0.04399505651185328,0.5912513068255869,0.6872103205975849
489,A hotel with no guests checking in.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/489.png,0.5327200888820229,0.024855151598724274,0.5117166047041654,0.5664982418472789
490,A fountain with no water flowing.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/490.png,0.2317367745668204,0.03491910833440175,0.1907240253120337,0.26095407592989184
492,A bustling street with more bicycles than cars parked along the sidewalk.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/492.png,0.6604349751784668,0.018122895921110993,0.6379335232532979,0.6813028462770989
498,A painting where the mountain is depicted as taller than the trees in the foreground.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/498.png,0.6625629593452045,0.025874870152828293,0.6247515298902347,0.6808786155678822
499,A library with more shelves filled with books than empty ones.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/499.png,0.6706712774003679,0.021869913475687047,0.637933523253298,0.6834194849762091
500,A kitchen pantry with more types of pasta than sauces.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/500.png,0.5930829003633176,0.024418478340753287,0.5664982418472789,0.6197014552649917
504,Two dogs playing with one red ball.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/504.png,0.5704522396462561,0.05041692649299662,0.5146442479867636,0.6361270987720502
505,Three apples next to four oranges on a table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/505.png,0.5118126949573406,0.029946276097312496,0.4760924635678562,0.5370413867561841
506,One cat sleeping under five bright stars,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/506.png,0.658485399982466,0.026128944489139057,0.6320486463511595,0.6918097600232571
508,Four children jumping rope in the park,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/508.png,0.39856530740747736,0.02265409400554712,0.3766231256270549,0.4272772237607066
519,Three birds sitting on a wire.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/519.png,0.7571425144826441,0.040839746968758375,0.7248702761768248,0.8169911499760517
520,Four pencils in a cup.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/520.png,0.31911064530240596,0.022150516491917852,0.2942149721629888,0.34378221211773596
521,Five stars in the night sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/521.png,0.4483210710505583,0.010079565798518157,0.43974734636673746,0.4610167793123159
522,One cat napping in the sun.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/522.png,0.7541411765467266,0.04043129506539521,0.7225270183691288,0.8104789086703224
526,Five stones by the river.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/526.png,0.6372214114480685,0.0184862598450967,0.6118459231083436,0.656217787882264
530,"A cheerful Labrador retriever wearing a chef's hat, baking cookies shaped like bones.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/530.png,0.6441373949664053,0.033059425576097055,0.6141626173598018,0.6855285546217205
531,A cherry blossom tree gracefully dancing in a kimono during a spring festival under moonlight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/531.png,0.32718780663041314,0.04297725020399495,0.2751297238231752,0.3684056955947133
532,A goldfish conducting a symphony orchestra with a choir of bubbles in an underwater concert hall.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/532.png,0.4438498094854217,0.006883016390696507,0.43398146480389854,0.4498759611752648
534,"A band of beetles playing rock music on miniature instruments, with a leaf as their stage.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/534.png,0.4180571173180393,0.01738537432749115,0.401218491652773,0.4421546970297448
537,"Marigold flowers hosting a party, with fireflies as their lanterns in the twilight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/537.png,0.5206056828471916,0.012917116783848201,0.5136684686198906,0.5399536978762307
543,A rabbit magician pulling a human out of a hat at a magic show.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/543.png,0.38417473029086174,0.03799387069150784,0.3468730857796916,0.42059959109501305
544,A punk rock frog in a studded leather jacket standing on a stump.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/544.png,0.48614074064941387,0.04898735169786479,0.4436004207211306,0.5496406174710619
547,"A ballerina pirouettes on a moonlit rooftop, the city skyline behind her.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/547.png,0.701026104425564,0.010019945403568932,0.6918097600232571,0.7146280437908932
549,A fox in a detective's outfit sniffs for clues in a misty forest.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/549.png,0.3603306409109415,0.025178218159662254,0.33198546376791266,0.3839877378565007
552,A knight in shining armor reads a map by the light of a firefly lantern.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/552.png,0.32737935071270796,0.03355631340382556,0.28816828925354526,0.3553273651913664
555,"An elephant paints a self-portrait with its trunk in a sunny, open field.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/555.png,0.44635306521618373,0.023850402400826802,0.41395088949677444,0.47073660663341144
561,A steampunk airship floats above a futuristic city.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/561.png,0.7361597423656976,0.021212968013072757,0.7205649407848504,0.7659436805244413
562,A skateboarder executes a trick over the Great Wall of China.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/562.png,0.7154165574539368,0.02506987426600158,0.6905590864098663,0.743540623165219
563,A sunflower in sunglasses dances in the snow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/563.png,0.27665643065987877,0.04616907762953887,0.24256428978896627,0.3433417294618181
564,A ghost plays chess with a suit of armor in a castle.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/564.png,0.24687630007773045,0.023369161475810606,0.2302267585283259,0.28140560742914383
569,"A ballerina pirouettes on a floating iceberg, northern lights above.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/569.png,0.6654705793362016,0.01675247586678001,0.6477982179521103,0.6846858388837074
572,A pilot in a leather jacket navigates a biplane through a stormy sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/572.png,0.6631485745927438,0.03564998990363779,0.6288633710372709,0.7110297695673703
573,"a young girl in a flowy dress running through a field of lavender, with a picturesque mountain range in the distance.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/573.png,0.6960151136392605,0.039044397912680794,0.6662796810207858,0.7531036723496826
575,a group of friends camping with a glowing campfire at their center.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/575.png,0.7685313404532925,0.015762712107827485,0.7520125737597972,0.7898827402935596
576,"a diver exploring a vibrant coral reef, surrounded by a school of colorful fish.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/576.png,0.6364902358625363,0.014254393372551057,0.6178585571447408,0.652241416355273
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png,0.6355468525663662,0.0494987820855426,0.6029970875558699,0.7086160181699035
585,a koala pilot flying a paper airplane over Sydney Harbour.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/585.png,0.4373283930353381,0.03564136272045358,0.4078049948224547,0.4829168082174479
586,the Eiffel Tower adorned with colorful flowers in spring.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/586.png,0.7564378537133509,0.0030414393169611487,0.7531036723496825,0.7602948833201225
587,a map of Japan with Mount Fuji highlighted in cherry blossoms.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/587.png,0.6888836412219584,0.03415600698157202,0.6636689470737326,0.7379143205612129
588,a llama wearing sunglasses and lounging on a beach chair.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/588.png,0.7316605419076572,0.03097646759125383,0.7086160181699035,0.7772998611746911
590,a set of enchanted books floating above an ancient oak desk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/590.png,0.40445092299908847,0.042066220775031485,0.3634209328406997,0.4421546970297448
593,a dachshund in a tuxedo playing a miniature grand piano.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/593.png,0.6760334029441188,0.028324115941078986,0.6415346628833171,0.7065955179610505
594,a circle of robots doing yoga in a garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/594.png,0.19405768957746503,0.010015969633944312,0.1818436430556475,0.20497773615175374
597,a green tractor plowing a field at sunrise.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/597.png,0.6520895228473973,0.027193754155617634,0.6192410517539715,0.6846858388837074
598,a rowboat tied to a dock on a foggy morning.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/598.png,0.5433440334354884,0.029602094390780254,0.5112285805640694,0.5827285196657404
600,a hammock strung between two palm trees on a white sandy beach.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/600.png,0.7212983103040395,0.043717548472269746,0.6934729546809425,0.7862948141960817
601,a pair of ballet shoes hanging by their ribbons.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/601.png,0.7844702250471695,0.050405261055336256,0.7563575624625937,0.8598992139095176
603,a vibrant bouquet of wildflowers on a rustic wooden table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/603.png,0.751931008523512,0.02842706694360501,0.7348812825926613,0.7943849604299823
604,"The moon casts a soft glow on the garden, a rake leans against the fence, and a watering can sits by the flowerbed.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/604.png,0.5739731383084513,0.01662040523152128,0.5544704649604273,0.5950219975882319
607,"Along the coastline, seashells dot the beach as the tide gently rolls in.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/607.png,0.6614308006472149,0.022453575984409314,0.6343168279804076,0.6884684230494847
608,"Amidst a winter wonderland, a rabbit scurries across the snow, leaving tracks beside a peacefully standing deer.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/608.png,0.6205090100142916,0.024820857924224973,0.5865228501684576,0.6460137001902271
614,"Beside a pond, a willow tree drapes gracefully, with ducks paddling in the water and fish swimming below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/614.png,0.6407487587580519,0.02166307987514764,0.6201616435491707,0.670608279935473
619,A deer with a bell around its neck.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/619.png,0.6172690471353881,0.00593990962679551,0.6085940609116137,0.6215409097858048
620,A child with a leafy garland sitting on a tree branch.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/620.png,0.6558462391642618,0.025872771350003723,0.6365790671593002,0.6934729546809425
622,A lion with a golden chain roaring at sunset.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/622.png,0.45685737154611106,0.04021102803768665,0.41395088949677444,0.5039061705290805
623,An owl with a tiny book in a moonlit library.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/623.png,0.526295337220587,0.045313492692614435,0.47414417776649664,0.5803520483765657
624,A warrior with a metal armguard standing on a hill.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/624.png,0.6078942217390019,0.03609068946447016,0.5784481789341113,0.6540113533952943
628,A chair positioned to the right of a table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/628.png,0.6708505274021073,0.053991518707020694,0.6410853826981666,0.7516481568828648
633,a ginger kitten peeking out from a wicker basket.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/633.png,0.769121603800414,0.04098360282866283,0.7394224220868859,0.8297680627053342
635,a spotlight illuminating a zebra crossing the road.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/635.png,0.2389858342825978,0.04382737865179988,0.1968262036430985,0.3003350012079716
639,a cobblestone walkway winding through a lush garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/639.png,0.7486121106586944,0.037417075627858246,0.7244805868701681,0.804405915893501
641,a squirrel pausing beside a laptop on a park bench.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/641.png,0.2791484161874359,0.06363977983089635,0.2344066457818812,0.37113662896272914
643,a vintage motorcycle parked on a cobblestone alley.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/643.png,0.72319343009252,0.029992867894827933,0.6947170576578352,0.7648916107800069
644,a king piece standing next to a fallen rook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/644.png,0.5367102209553982,0.02622655191117716,0.5117166047041652,0.5736784074525096
645,a black rook advancing towards a white knight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/645.png,0.371984091023835,0.03192643125602971,0.34864513533394575,0.41679664316204695
646,an attic filled with antique toys and a large teddy bear.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/646.png,0.5878174025466965,0.05296985636406862,0.5185461749336651,0.6437773259649411
647,a marble sculpture alongside a stack of books and an inkwell.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/647.png,0.6160346647023777,0.05136499978970882,0.5760650647269684,0.6901415732701115
657,a calico cat napping on a sunny window sill.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/657.png,0.6412288339053278,0.013057503429364141,0.6302298796590905,0.6601723814146352
658,a lone deer grazing in a misty forest clearing.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/658.png,0.7214594222266839,0.015024608189923445,0.7045668484781581,0.7345005791918268
663,"A serene yoga studio, 'Peace & Harmony' inscribed on the wall, mats laid out in neat rows on the wooden floor.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/663.png,0.6672858675858582,0.018142382696501855,0.6460137001902271,0.689305616785446
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png,0.7294176370528991,0.01520249475074881,0.7098243776453043,0.743540623165219
666,A wooden sign says 'Caution'.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/666.png,0.5558025789448453,0.035150083876348714,0.5243946784322399,0.6034645550872675
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png,0.6050381878809054,0.05643289667393456,0.5640984800226174,0.6842640244786128
669,"A vintage jukebox in a retro diner, its selection panel lit up with the numbers '45'.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/669.png,0.6999437878640121,0.0395458144027983,0.672331699179286,0.758510610284809
