id,prompt,category,image_path,template,VQAScore_template,VQAScore_base,CLIPScore
107,A table setting with fewer forks than bowls.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/107.png,"Does the photo depict ""A table setting with fewer forks than bowls.""? Please answer yes or no.",0.4916999812639052,0.4775541588501822,0.2995497584342956
107,A table setting with fewer forks than bowls.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/107.png,"Is this picture about ""A table setting with fewer forks than bowls.""? Please answer yes or no.",0.5048826572854918,0.4775541588501822,0.2995497584342956
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png,"Does this figure show ""A keychain with 'Unlock Happiness' written on it.""? Please answer yes or no.",0.6265812767716958,0.6265812767716958,0.3276654183864593
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png,"Is there ""A keychain with 'Unlock Happiness' written on it."" in this image? Please answer yes or no.",0.7158214700253838,0.6265812767716958,0.3276654183864593
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png,"Does the photo depict ""A keychain with 'Unlock Happiness' written on it.""? Please answer yes or no.",0.637933523253298,0.6265812767716958,0.3276654183864593
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png,"Is this picture about ""A keychain with 'Unlock Happiness' written on it.""? Please answer yes or no.",0.6548947290421275,0.6265812767716958,0.3276654183864593
646,an attic filled with antique toys and a large teddy bear.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/646.png,"Does this figure show ""an attic filled with antique toys and a large teddy bear.""? Please answer yes or no.",0.5803520483765657,0.5808276445792696,0.3230045139789581
646,an attic filled with antique toys and a large teddy bear.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/646.png,"Is there ""an attic filled with antique toys and a large teddy bear."" in this image? Please answer yes or no.",0.6437773259649411,0.5808276445792696,0.3230045139789581
646,an attic filled with antique toys and a large teddy bear.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/646.png,"Does the photo depict ""an attic filled with antique toys and a large teddy bear.""? Please answer yes or no.",0.5185461749336651,0.5808276445792696,0.3230045139789581
646,an attic filled with antique toys and a large teddy bear.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/646.png,"Is this picture about ""an attic filled with antique toys and a large teddy bear.""? Please answer yes or no.",0.6085940609116137,0.5808276445792696,0.3230045139789581
119,"A fish glides through the air, while a bird plunges underwater.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/119.png,"Does this figure show ""A fish glides through the air, while a bird plunges underwater.""? Please answer yes or no.",0.3233801013420336,0.3242353989809524,0.2809434831142425
119,"A fish glides through the air, while a bird plunges underwater.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/119.png,"Is there ""A fish glides through the air, while a bird plunges underwater."" in this image? Please answer yes or no.",0.35175629421204174,0.3242353989809524,0.2809434831142425
119,"A fish glides through the air, while a bird plunges underwater.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/119.png,"Does the photo depict ""A fish glides through the air, while a bird plunges underwater.""? Please answer yes or no.",0.30985842672988845,0.3242353989809524,0.2809434831142425
119,"A fish glides through the air, while a bird plunges underwater.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/119.png,"Is this picture about ""A fish glides through the air, while a bird plunges underwater.""? Please answer yes or no.",0.30528294234216474,0.3242353989809524,0.2809434831142425
956,"There are several silk scarves on a table, the longest one is green and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/956.png,"Does this figure show ""There are several silk scarves on a table, the longest one is green and the others are not.""? Please answer yes or no.",0.6015935593881797,0.6011253440753982,0.3282361924648285
956,"There are several silk scarves on a table, the longest one is green and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/956.png,"Is there ""There are several silk scarves on a table, the longest one is green and the others are not."" in this image? Please answer yes or no.",0.6710395673640173,0.6011253440753982,0.3282361924648285
956,"There are several silk scarves on a table, the longest one is green and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/956.png,"Does the photo depict ""There are several silk scarves on a table, the longest one is green and the others are not.""? Please answer yes or no.",0.5983121948770797,0.6011253440753982,0.3282361924648285
956,"There are several silk scarves on a table, the longest one is green and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/956.png,"Is this picture about ""There are several silk scarves on a table, the longest one is green and the others are not.""? Please answer yes or no.",0.641534662883317,0.6011253440753982,0.3282361924648285
942,An alien holding a different telescope in each hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/942.png,"Does this figure show ""An alien holding a different telescope in each hand.""? Please answer yes or no.",0.48877141943593067,0.4892594649820298,0.2689626216888428
942,An alien holding a different telescope in each hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/942.png,"Is there ""An alien holding a different telescope in each hand."" in this image? Please answer yes or no.",0.5307229650215189,0.4892594649820298,0.2689626216888428
942,An alien holding a different telescope in each hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/942.png,"Does the photo depict ""An alien holding a different telescope in each hand.""? Please answer yes or no.",0.5024413868476314,0.4892594649820298,0.2689626216888428
942,An alien holding a different telescope in each hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/942.png,"Is this picture about ""An alien holding a different telescope in each hand.""? Please answer yes or no.",0.5175708866141864,0.4892594649820298,0.2689626216888428
1583,"At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1583.png,"Does this figure show ""At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.""? Please answer yes or no.",0.5789243673122485,0.5789243673122485,0.3166550695896148
1583,"At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1583.png,"Is there ""At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight."" in this image? Please answer yes or no.",0.6392857917672556,0.5789243673122485,0.3166550695896148
1583,"At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1583.png,"Does the photo depict ""At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.""? Please answer yes or no.",0.5803520483765657,0.5789243673122485,0.3166550695896148
1583,"At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1583.png,"Is this picture about ""At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.""? Please answer yes or no.",0.6197014552649917,0.5789243673122485,0.3166550695896148
860,"Three sailboats on the water, each with sails of a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/860.png,"Does this figure show ""Three sailboats on the water, each with sails of a different color.""? Please answer yes or no.",0.5903069354712496,0.5898344994463247,0.3277535736560821
860,"Three sailboats on the water, each with sails of a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/860.png,"Is there ""Three sailboats on the water, each with sails of a different color."" in this image? Please answer yes or no.",0.6719012775177653,0.5898344994463247,0.3277535736560821
860,"Three sailboats on the water, each with sails of a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/860.png,"Does the photo depict ""Three sailboats on the water, each with sails of a different color.""? Please answer yes or no.",0.5808276445792696,0.5898344994463247,0.3277535736560821
860,"Three sailboats on the water, each with sails of a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/860.png,"Is this picture about ""Three sailboats on the water, each with sails of a different color.""? Please answer yes or no.",0.6261241772283034,0.5898344994463247,0.3277535736560821
1193,"A skyscraper at dawn, the sky painted in shades of pink and orange.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1193.png,"Does this figure show ""A skyscraper at dawn, the sky painted in shades of pink and orange.""? Please answer yes or no.",0.6872103205975849,0.6872103205975849,0.3161111772060394
1193,"A skyscraper at dawn, the sky painted in shades of pink and orange.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1193.png,"Is there ""A skyscraper at dawn, the sky painted in shades of pink and orange."" in this image? Please answer yes or no.",0.7498206999089312,0.6872103205975849,0.3161111772060394
1193,"A skyscraper at dawn, the sky painted in shades of pink and orange.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1193.png,"Does the photo depict ""A skyscraper at dawn, the sky painted in shades of pink and orange.""? Please answer yes or no.",0.6926419831347361,0.6872103205975849,0.3161111772060394
1193,"A skyscraper at dawn, the sky painted in shades of pink and orange.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1193.png,"Is this picture about ""A skyscraper at dawn, the sky painted in shades of pink and orange.""? Please answer yes or no.",0.6971967452565021,0.6872103205975849,0.3161111772060394
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png,"Does this figure show ""A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.""? Please answer yes or no.",0.7098243776453043,0.7106283025898368,0.2920063436031341
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png,"Is there ""A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations."" in this image? Please answer yes or no.",0.743540623165219,0.7106283025898368,0.2920063436031341
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png,"Does the photo depict ""A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.""? Please answer yes or no.",0.7252596233309649,0.7106283025898368,0.2920063436031341
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png,"Is this picture about ""A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.""? Please answer yes or no.",0.7390459240701083,0.7106283025898368,0.2920063436031341
1529,"Five kids running through the grass, none of them wearing shoes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1529.png,"Does this figure show ""Five kids running through the grass, none of them wearing shoes.""? Please answer yes or no.",0.23335675819756496,0.2333567581975649,0.3238054513931274
1529,"Five kids running through the grass, none of them wearing shoes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1529.png,"Is there ""Five kids running through the grass, none of them wearing shoes."" in this image? Please answer yes or no.",0.31447144537827953,0.2333567581975649,0.3238054513931274
1529,"Five kids running through the grass, none of them wearing shoes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1529.png,"Does the photo depict ""Five kids running through the grass, none of them wearing shoes.""? Please answer yes or no.",0.2670257208309401,0.2333567581975649,0.3238054513931274
1529,"Five kids running through the grass, none of them wearing shoes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1529.png,"Is this picture about ""Five kids running through the grass, none of them wearing shoes.""? Please answer yes or no.",0.2934044820389496,0.2333567581975649,0.3238054513931274
772,"A Bullfrog croaking loudly by a pond, startling a nearby cat.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/772.png,"Does this figure show ""A Bullfrog croaking loudly by a pond, startling a nearby cat.""? Please answer yes or no.",0.3522017820478896,0.3530935289036873,0.2840520143508911
772,"A Bullfrog croaking loudly by a pond, startling a nearby cat.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/772.png,"Is there ""A Bullfrog croaking loudly by a pond, startling a nearby cat."" in this image? Please answer yes or no.",0.5053708871611445,0.3530935289036873,0.2840520143508911
772,"A Bullfrog croaking loudly by a pond, startling a nearby cat.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/772.png,"Does the photo depict ""A Bullfrog croaking loudly by a pond, startling a nearby cat.""? Please answer yes or no.",0.38352584821784214,0.3530935289036873,0.2840520143508911
772,"A Bullfrog croaking loudly by a pond, startling a nearby cat.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/772.png,"Is this picture about ""A Bullfrog croaking loudly by a pond, startling a nearby cat.""? Please answer yes or no.",0.39887465592460186,0.3530935289036873,0.2840520143508911
1578,"On a shelf in the supermarket, all the products are blue.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1578.png,"Does this figure show ""On a shelf in the supermarket, all the products are blue.""? Please answer yes or no.",0.370680895700805,0.370680895700805,0.2918444573879242
1578,"On a shelf in the supermarket, all the products are blue.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1578.png,"Is there ""On a shelf in the supermarket, all the products are blue."" in this image? Please answer yes or no.",0.3779997700846974,0.370680895700805,0.2918444573879242
1578,"On a shelf in the supermarket, all the products are blue.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1578.png,"Does the photo depict ""On a shelf in the supermarket, all the products are blue.""? Please answer yes or no.",0.4736572269721859,0.370680895700805,0.2918444573879242
1578,"On a shelf in the supermarket, all the products are blue.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1578.png,"Is this picture about ""On a shelf in the supermarket, all the products are blue.""? Please answer yes or no.",0.4518102055002427,0.370680895700805,0.2918444573879242
397,"An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/397.png,"Does this figure show ""An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.""? Please answer yes or no.",0.5409238721893664,0.5404388233459775,0.319195419549942
397,"An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/397.png,"Is there ""An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below."" in this image? Please answer yes or no.",0.6256668524290884,0.5404388233459775,0.319195419549942
397,"An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/397.png,"Does the photo depict ""An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.""? Please answer yes or no.",0.5727227762392934,0.5404388233459775,0.319195419549942
397,"An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/397.png,"Is this picture about ""An orange tabby cat lounges on a sunny windowsill, with a grey tabby stretching on the floor below.""? Please answer yes or no.",0.5931380240541778,0.5404388233459775,0.319195419549942
1009,"A sleek, metallic mouse gliding smoothly across a wooden desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1009.png,"Does this figure show ""A sleek, metallic mouse gliding smoothly across a wooden desk.""? Please answer yes or no.",0.6955448850245266,0.6951311290900456,0.3807688653469085
1009,"A sleek, metallic mouse gliding smoothly across a wooden desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1009.png,"Is there ""A sleek, metallic mouse gliding smoothly across a wooden desk."" in this image? Please answer yes or no.",0.7268135846252497,0.6951311290900456,0.3807688653469085
1009,"A sleek, metallic mouse gliding smoothly across a wooden desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1009.png,"Does the photo depict ""A sleek, metallic mouse gliding smoothly across a wooden desk.""? Please answer yes or no.",0.6834194849762091,0.6951311290900456,0.3807688653469085
1009,"A sleek, metallic mouse gliding smoothly across a wooden desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1009.png,"Is this picture about ""A sleek, metallic mouse gliding smoothly across a wooden desk.""? Please answer yes or no.",0.7114309057380609,0.6951311290900456,0.3807688653469085
1598,"Two cats are sitting on the window sill, the one with the longer tail is sleeping.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1598.png,"Does this figure show ""Two cats are sitting on the window sill, the one with the longer tail is sleeping.""? Please answer yes or no.",0.3951341787784442,0.3942009561511043,0.2897905707359314
1598,"Two cats are sitting on the window sill, the one with the longer tail is sleeping.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1598.png,"Is there ""Two cats are sitting on the window sill, the one with the longer tail is sleeping."" in this image? Please answer yes or no.",0.3849121444839335,0.3942009561511043,0.2897905707359314
1598,"Two cats are sitting on the window sill, the one with the longer tail is sleeping.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1598.png,"Does the photo depict ""Two cats are sitting on the window sill, the one with the longer tail is sleeping.""? Please answer yes or no.",0.3812195662561499,0.3942009561511043,0.2897905707359314
1598,"Two cats are sitting on the window sill, the one with the longer tail is sleeping.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1598.png,"Is this picture about ""Two cats are sitting on the window sill, the one with the longer tail is sleeping.""? Please answer yes or no.",0.4158474325569124,0.3942009561511043,0.2897905707359314
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png,"Does this figure show ""A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.""? Please answer yes or no.",0.5640984800226174,0.5626571729912544,0.3325803875923157
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png,"Is there ""A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line."" in this image? Please answer yes or no.",0.6842640244786128,0.5626571729912544,0.3325803875923157
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png,"Does the photo depict ""A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.""? Please answer yes or no.",0.5650587515863784,0.5626571729912544,0.3325803875923157
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png,"Is this picture about ""A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.""? Please answer yes or no.",0.6067314954360127,0.5626571729912544,0.3325803875923157
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png,"Does this figure show ""a hot air balloon drifting over a patchwork of green fields and winding rivers.""? Please answer yes or no.",0.6071974301667464,0.6081287136691501,0.3443031907081604
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png,"Is there ""a hot air balloon drifting over a patchwork of green fields and winding rivers."" in this image? Please answer yes or no.",0.7086160181699035,0.6081287136691501,0.3443031907081604
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png,"Does the photo depict ""a hot air balloon drifting over a patchwork of green fields and winding rivers.""? Please answer yes or no.",0.6029970875558699,0.6081287136691501,0.3443031907081604
580,a hot air balloon drifting over a patchwork of green fields and winding rivers.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/580.png,"Is this picture about ""a hot air balloon drifting over a patchwork of green fields and winding rivers.""? Please answer yes or no.",0.6233768743729451,0.6081287136691501,0.3443031907081604
346,"A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/346.png,"Does this figure show ""A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.""? Please answer yes or no.",0.672331699179286,0.6719012775177653,0.3251212835311889
346,"A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/346.png,"Is there ""A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left."" in this image? Please answer yes or no.",0.7268135846252497,0.6719012775177653,0.3251212835311889
346,"A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/346.png,"Does the photo depict ""A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.""? Please answer yes or no.",0.7114309057380609,0.6719012775177653,0.3251212835311889
346,"A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/346.png,"Is this picture about ""A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.""? Please answer yes or no.",0.7033457453210089,0.6719012775177653,0.3251212835311889
848,"A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/848.png,"Does this figure show ""A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.""? Please answer yes or no.",0.628863371037271,0.628863371037271,0.344841718673706
848,"A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/848.png,"Is there ""A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's."" in this image? Please answer yes or no.",0.6451199102918683,0.628863371037271,0.344841718673706
848,"A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/848.png,"Does the photo depict ""A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.""? Please answer yes or no.",0.6343168279804076,0.628863371037271,0.344841718673706
848,"A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/848.png,"Is this picture about ""A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.""? Please answer yes or no.",0.6446726348086336,0.628863371037271,0.344841718673706
1069,A girl with a star necklace holds an earth-colored lizard in her hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1069.png,"Does this figure show ""A girl with a star necklace holds an earth-colored lizard in her hand.""? Please answer yes or no.",0.5879431053543276,0.5869964297463166,0.3419497907161712
1069,A girl with a star necklace holds an earth-colored lizard in her hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1069.png,"Is there ""A girl with a star necklace holds an earth-colored lizard in her hand."" in this image? Please answer yes or no.",0.6749081281133934,0.5869964297463166,0.3419497907161712
1069,A girl with a star necklace holds an earth-colored lizard in her hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1069.png,"Does the photo depict ""A girl with a star necklace holds an earth-colored lizard in her hand.""? Please answer yes or no.",0.5950219975882319,0.5869964297463166,0.3419497907161712
1069,A girl with a star necklace holds an earth-colored lizard in her hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1069.png,"Is this picture about ""A girl with a star necklace holds an earth-colored lizard in her hand.""? Please answer yes or no.",0.6288633710372709,0.5869964297463166,0.3419497907161712
1204,A man stands in front of a small dog and blocks a flying football.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1204.png,"Does this figure show ""A man stands in front of a small dog and blocks a flying football.""? Please answer yes or no.",0.5146442479867636,0.5146442479867636,0.3201184272766113
1204,A man stands in front of a small dog and blocks a flying football.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1204.png,"Is there ""A man stands in front of a small dog and blocks a flying football."" in this image? Please answer yes or no.",0.57415601726698,0.5146442479867636,0.3201184272766113
1204,A man stands in front of a small dog and blocks a flying football.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1204.png,"Does the photo depict ""A man stands in front of a small dog and blocks a flying football.""? Please answer yes or no.",0.5136684686198906,0.5146442479867636,0.3201184272766113
1204,A man stands in front of a small dog and blocks a flying football.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1204.png,"Is this picture about ""A man stands in front of a small dog and blocks a flying football.""? Please answer yes or no.",0.5510905967087678,0.5146442479867636,0.3201184272766113
705,A flash drive with a quirky animal design plugged into a laptop.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/705.png,"Does this figure show ""A flash drive with a quirky animal design plugged into a laptop.""? Please answer yes or no.",0.6229182129267856,0.6229182129267856,0.2821386754512787
705,A flash drive with a quirky animal design plugged into a laptop.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/705.png,"Is there ""A flash drive with a quirky animal design plugged into a laptop."" in this image? Please answer yes or no.",0.6693126946633092,0.6229182129267856,0.2821386754512787
705,A flash drive with a quirky animal design plugged into a laptop.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/705.png,"Does the photo depict ""A flash drive with a quirky animal design plugged into a laptop.""? Please answer yes or no.",0.6197014552649917,0.6229182129267856,0.2821386754512787
705,A flash drive with a quirky animal design plugged into a laptop.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/705.png,"Is this picture about ""A flash drive with a quirky animal design plugged into a laptop.""? Please answer yes or no.",0.6356748899883626,0.6229182129267856,0.2821386754512787
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,"Does this figure show ""A pair of socks, one is striped, but the other is not.""? Please answer yes or no.",0.6297746074044134,0.6306849203709736,0.30231973528862
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,"Is there ""A pair of socks, one is striped, but the other is not."" in this image? Please answer yes or no.",0.7390459240701083,0.6306849203709736,0.30231973528862
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,"Does the photo depict ""A pair of socks, one is striped, but the other is not.""? Please answer yes or no.",0.629319104299195,0.6306849203709736,0.30231973528862
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,"Is this picture about ""A pair of socks, one is striped, but the other is not.""? Please answer yes or no.",0.6526842973205801,0.6306849203709736,0.30231973528862
845,A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/845.png,"Does this figure show ""A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.""? Please answer yes or no.",0.625209303080424,0.625209303080424,0.337822288274765
845,A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/845.png,"Is there ""A dog in a blue jumper sits next to a Christmas tree decorated with nine stars."" in this image? Please answer yes or no.",0.7244805868701681,0.625209303080424,0.337822288274765
845,A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/845.png,"Does the photo depict ""A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.""? Please answer yes or no.",0.626581276771696,0.625209303080424,0.337822288274765
845,A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/845.png,"Is this picture about ""A dog in a blue jumper sits next to a Christmas tree decorated with nine stars.""? Please answer yes or no.",0.66454031260747,0.625209303080424,0.337822288274765
1150,A bicycle bell engraved with 'Ring for Joy.',compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1150.png,"Does this figure show ""A bicycle bell engraved with 'Ring for Joy.'""? Please answer yes or no.",0.4450471002515287,0.4450471002515287,0.2873930037021637
